,0,1,2,3,4,5,6,7,8,9
0,0,0,0,0,0,0,0,0,0,0
1,0,0,0.17,0.08,0.67,8,0,0,0,0.08
2,0,0.5,0,0.5,0,0,0,0,0,0
3,0,0.25,0,0,0,4,0.75,0,0,0
4,0,0.62,0.12,0,0,11,0.12,0,0.12,0
5,0,0.2,0.11,0.04,0.22,11,0.26,0.07,0.11,0
6,0,0,0,0.33,0,13,0,0,0,0.67
7,0,0,0,0,1.0,2,0,0,0,0
8,0,1.0,0,0,0,5,0,0,0,0
9,0,0,0,0,0,3,0,0,0,0
